,Product_Code,ds,y,y_log
38556,P774,2025-06-24,0,0.0
38557,P774,2025-07-01,0,0.0
38558,P774,2025-07-08,0,0.0
38559,P774,2025-07-15,0,0.0
38560,P774,2025-07-22,0,0.0
38561,P774,2025-07-29,0,0.0
38562,P774,2025-08-05,0,0.0
38563,P774,2025-08-12,0,0.0
38564,P774,2025-08-19,0,0.0
38565,P774,2025-08-26,0,0.0
38566,P774,2025-09-02,0,0.0
38567,P774,2025-09-09,1,0.6931471805599453
38568,P774,2025-09-16,0,0.0
38569,P774,2025-09-23,0,0.0
38570,P774,2025-09-30,0,0.0
38571,P774,2025-10-07,0,0.0
38572,P774,2025-10-14,0,0.0
38573,P774,2025-10-21,0,0.0
38574,P774,2025-10-28,0,0.0
38575,P774,2025-11-04,0,0.0
38576,P774,2025-11-11,0,0.0
38577,P774,2025-11-18,1,0.6931471805599453
38578,P774,2025-11-25,0,0.0
38579,P774,2025-12-02,0,0.0
38580,P774,2025-12-09,0,0.0
38581,P774,2025-12-16,0,0.0
38582,P774,2025-12-23,1,0.6931471805599453
38583,P774,2025-12-30,0,0.0
38584,P775,2025-01-07,0,0.0
38585,P775,2025-01-14,0,0.0
38586,P775,2025-01-21,0,0.0
38587,P775,2025-01-28,0,0.0
38588,P775,2025-02-04,0,0.0
38589,P775,2025-02-11,0,0.0
38590,P775,2025-02-18,0,0.0
38591,P775,2025-02-25,0,0.0
38592,P775,2025-03-04,0,0.0
38593,P775,2025-03-11,0,0.0
38594,P775,2025-03-18,0,0.0
38595,P775,2025-03-25,0,0.0
38596,P775,2025-04-01,0,0.0
38597,P775,2025-04-08,0,0.0
38598,P775,2025-04-15,0,0.0
38599,P775,2025-04-22,0,0.0
38600,P775,2025-04-29,0,0.0
38601,P775,2025-05-06,0,0.0
38602,P775,2025-05-13,0,0.0
38603,P775,2025-05-20,0,0.0
38604,P775,2025-05-27,0,0.0
38605,P775,2025-06-03,0,0.0
38606,P775,2025-06-10,0,0.0
38607,P775,2025-06-17,0,0.0
38608,P775,2025-06-24,0,0.0
38609,P775,2025-07-01,0,0.0
38610,P775,2025-07-08,0,0.0
38611,P775,2025-07-15,0,0.0
38612,P775,2025-07-22,0,0.0
38613,P775,2025-07-29,0,0.0
38614,P775,2025-08-05,0,0.0
38615,P775,2025-08-12,0,0.0
38616,P775,2025-08-19,0,0.0
38617,P775,2025-08-26,0,0.0
38618,P775,2025-09-02,0,0.0
38619,P775,2025-09-09,0,0.0
38620,P775,2025-09-16,0,0.0
38621,P775,2025-09-23,0,0.0
38622,P775,2025-09-30,0,0.0
38623,P775,2025-10-07,0,0.0
38624,P775,2025-10-14,0,0.0
38625,P775,2025-10-21,0,0.0
38626,P775,2025-10-28,1,0.6931471805599453
38627,P775,2025-11-04,1,0.6931471805599453
38628,P775,2025-11-11,0,0.0
38629,P775,2025-11-18,0,0.0
38630,P775,2025-11-25,0,0.0
38631,P775,2025-12-02,0,0.0
38632,P775,2025-12-09,1,0.6931471805599453
38633,P775,2025-12-16,1,0.6931471805599453
38634,P775,2025-12-23,0,0.0
38635,P775,2025-12-30,0,0.0
38636,P776,2025-01-07,0,0.0
38637,P776,2025-01-14,0,0.0
38638,P776,2025-01-21,0,0.0
38639,P776,2025-01-28,0,0.0
38640,P776,2025-02-04,0,0.0
38641,P776,2025-02-11,0,0.0
38642,P776,2025-02-18,1,0.6931471805599453
38643,P776,2025-02-25,0,0.0
38644,P776,2025-03-04,0,0.0
38645,P776,2025-03-11,0,0.0
38646,P776,2025-03-18,1,0.6931471805599453
38647,P776,2025-03-25,0,0.0
38648,P776,2025-04-01,0,0.0
38649,P776,2025-04-08,0,0.0
38650,P776,2025-04-15,0,0.0
38651,P776,2025-04-22,0,0.0
38652,P776,2025-04-29,0,0.0
38653,P776,2025-05-06,0,0.0
38654,P776,2025-05-13,0,0.0
38655,P776,2025-05-20,0,0.0
38656,P776,2025-05-27,1,0.6931471805599453
38657,P776,2025-06-03,1,0.6931471805599453
38658,P776,2025-06-10,1,0.6931471805599453
38659,P776,2025-06-17,0,0.0
38660,P776,2025-06-24,1,0.6931471805599453
38661,P776,2025-07-01,0,0.0
38662,P776,2025-07-08,0,0.0
38663,P776,2025-07-15,0,0.0
38664,P776,2025-07-22,0,0.0
38665,P776,2025-07-29,1,0.6931471805599453
38666,P776,2025-08-05,0,0.0
38667,P776,2025-08-12,1,0.6931471805599453
38668,P776,2025-08-19,0,0.0
38669,P776,2025-08-26,0,0.0
38670,P776,2025-09-02,1,0.6931471805599453
38671,P776,2025-09-09,0,0.0
38672,P776,2025-09-16,1,0.6931471805599453
38673,P776,2025-09-23,0,0.0
38674,P776,2025-09-30,2,1.0986122886681096
38675,P776,2025-10-07,0,0.0
38676,P776,2025-10-14,1,0.6931471805599453
38677,P776,2025-10-21,0,0.0
38678,P776,2025-10-28,0,0.0
38679,P776,2025-11-04,0,0.0
38680,P776,2025-11-11,0,0.0
38681,P776,2025-11-18,0,0.0
38682,P776,2025-11-25,0,0.0
38683,P776,2025-12-02,0,0.0
38684,P776,2025-12-09,2,1.0986122886681096
38685,P776,2025-12-16,0,0.0
38686,P776,2025-12-23,1,0.6931471805599453
38687,P776,2025-12-30,0,0.0
38688,P777,2025-01-07,0,0.0
38689,P777,2025-01-14,0,0.0
38690,P777,2025-01-21,1,0.6931471805599453
38691,P777,2025-01-28,0,0.0
38692,P777,2025-02-04,0,0.0
38693,P777,2025-02-11,0,0.0
38694,P777,2025-02-18,0,0.0
38695,P777,2025-02-25,0,0.0
38696,P777,2025-03-04,0,0.0
38697,P777,2025-03-11,0,0.0
38698,P777,2025-03-18,0,0.0
38699,P777,2025-03-25,0,0.0
38700,P777,2025-04-01,0,0.0
38701,P777,2025-04-08,0,0.0
38702,P777,2025-04-15,0,0.0
38703,P777,2025-04-22,0,0.0
38704,P777,2025-04-29,0,0.0
38705,P777,2025-05-06,0,0.0
38706,P777,2025-05-13,0,0.0
38707,P777,2025-05-20,0,0.0
38708,P777,2025-05-27,0,0.0
38709,P777,2025-06-03,0,0.0
38710,P777,2025-06-10,1,0.6931471805599453
38711,P777,2025-06-17,0,0.0
38712,P777,2025-06-24,1,0.6931471805599453
38713,P777,2025-07-01,1,0.6931471805599453
38714,P777,2025-07-08,0,0.0
38715,P777,2025-07-15,0,0.0
38716,P777,2025-07-22,0,0.0
38717,P777,2025-07-29,0,0.0
38718,P777,2025-08-05,1,0.6931471805599453
38719,P777,2025-08-12,1,0.6931471805599453
38720,P777,2025-08-19,0,0.0
38721,P777,2025-08-26,0,0.0
38722,P777,2025-09-02,0,0.0
38723,P777,2025-09-09,0,0.0
38724,P777,2025-09-16,0,0.0
38725,P777,2025-09-23,0,0.0
38726,P777,2025-09-30,0,0.0
38727,P777,2025-10-07,1,0.6931471805599453
38728,P777,2025-10-14,0,0.0
38729,P777,2025-10-21,0,0.0
38730,P777,2025-10-28,0,0.0
38731,P777,2025-11-04,0,0.0
38732,P777,2025-11-11,0,0.0
38733,P777,2025-11-18,0,0.0
38734,P777,2025-11-25,2,1.0986122886681096
38735,P777,2025-12-02,0,0.0
38736,P777,2025-12-09,0,0.0
38737,P777,2025-12-16,0,0.0
38738,P777,2025-12-23,0,0.0
38739,P777,2025-12-30,2,1.0986122886681096
38740,P778,2025-01-07,0,0.0
38741,P778,2025-01-14,0,0.0
38742,P778,2025-01-21,0,0.0
38743,P778,2025-01-28,0,0.0
38744,P778,2025-02-04,0,0.0
38745,P778,2025-02-11,0,0.0
38746,P778,2025-02-18,0,0.0
38747,P778,2025-02-25,0,0.0
38748,P778,2025-03-04,0,0.0
38749,P778,2025-03-11,0,0.0
38750,P778,2025-03-18,0,0.0
38751,P778,2025-03-25,0,0.0
38752,P778,2025-04-01,0,0.0
38753,P778,2025-04-08,0,0.0
38754,P778,2025-04-15,0,0.0
38755,P778,2025-04-22,0,0.0
38756,P778,2025-04-29,1,0.6931471805599453
38757,P778,2025-05-06,0,0.0
38758,P778,2025-05-13,0,0.0
38759,P778,2025-05-20,0,0.0
38760,P778,2025-05-27,0,0.0
38761,P778,2025-06-03,0,0.0
38762,P778,2025-06-10,0,0.0
38763,P778,2025-06-17,0,0.0
38764,P778,2025-06-24,0,0.0
38765,P778,2025-07-01,0,0.0
38766,P778,2025-07-08,0,0.0
38767,P778,2025-07-15,0,0.0
38768,P778,2025-07-22,1,0.6931471805599453
38769,P778,2025-07-29,0,0.0
38770,P778,2025-08-05,0,0.0
38771,P778,2025-08-12,0,0.0
38772,P778,2025-08-19,0,0.0
38773,P778,2025-08-26,0,0.0
38774,P778,2025-09-02,0,0.0
38775,P778,2025-09-09,0,0.0
38776,P778,2025-09-16,0,0.0
38777,P778,2025-09-23,0,0.0
38778,P778,2025-09-30,0,0.0
38779,P778,2025-10-07,0,0.0
38780,P778,2025-10-14,0,0.0
38781,P778,2025-10-21,1,0.6931471805599453
38782,P778,2025-10-28,0,0.0
38783,P778,2025-11-04,0,0.0
38784,P778,2025-11-11,0,0.0
38785,P778,2025-11-18,0,0.0
38786,P778,2025-11-25,2,1.0986122886681096
38787,P778,2025-12-02,1,0.6931471805599453
38788,P778,2025-12-09,0,0.0
38789,P778,2025-12-16,1,0.6931471805599453
38790,P778,2025-12-23,0,0.0
38791,P778,2025-12-30,1,0.6931471805599453
38792,P779,2025-01-07,0,0.0
38793,P779,2025-01-14,0,0.0
38794,P779,2025-01-21,1,0.6931471805599453
38795,P779,2025-01-28,0,0.0
38796,P779,2025-02-04,0,0.0
38797,P779,2025-02-11,0,0.0
38798,P779,2025-02-18,0,0.0
38799,P779,2025-02-25,0,0.0
38800,P779,2025-03-04,0,0.0
38801,P779,2025-03-11,0,0.0
38802,P779,2025-03-18,0,0.0
38803,P779,2025-03-25,0,0.0
38804,P779,2025-04-01,0,0.0
38805,P779,2025-04-08,0,0.0
38806,P779,2025-04-15,0,0.0
38807,P779,2025-04-22,0,0.0
38808,P779,2025-04-29,0,0.0
38809,P779,2025-05-06,0,0.0
38810,P779,2025-05-13,0,0.0
38811,P779,2025-05-20,0,0.0
38812,P779,2025-05-27,1,0.6931471805599453
38813,P779,2025-06-03,0,0.0
38814,P779,2025-06-10,0,0.0
38815,P779,2025-06-17,0,0.0
38816,P779,2025-06-24,1,0.6931471805599453
38817,P779,2025-07-01,0,0.0
38818,P779,2025-07-08,0,0.0
38819,P779,2025-07-15,2,1.0986122886681096
38820,P779,2025-07-22,0,0.0
38821,P779,2025-07-29,0,0.0
38822,P779,2025-08-05,0,0.0
38823,P779,2025-08-12,0,0.0
38824,P779,2025-08-19,0,0.0
38825,P779,2025-08-26,0,0.0
38826,P779,2025-09-02,0,0.0
38827,P779,2025-09-09,0,0.0
38828,P779,2025-09-16,0,0.0
38829,P779,2025-09-23,0,0.0
38830,P779,2025-09-30,1,0.6931471805599453
38831,P779,2025-10-07,0,0.0
38832,P779,2025-10-14,0,0.0
38833,P779,2025-10-21,0,0.0
38834,P779,2025-10-28,0,0.0
38835,P779,2025-11-04,2,1.0986122886681096
38836,P779,2025-11-11,0,0.0
38837,P779,2025-11-18,0,0.0
38838,P779,2025-11-25,0,0.0
38839,P779,2025-12-02,0,0.0
38840,P779,2025-12-09,0,0.0
38841,P779,2025-12-16,4,1.6094379124341003
38842,P779,2025-12-23,0,0.0
38843,P779,2025-12-30,0,0.0
38844,P78,2025-01-07,39,3.6888794541139363
38845,P78,2025-01-14,40,3.713572066704308
38846,P78,2025-01-21,31,3.4657359027997265
38847,P78,2025-01-28,39,3.6888794541139363
38848,P78,2025-02-04,44,3.8066624897703196
38849,P78,2025-02-11,34,3.5553480614894135
38850,P78,2025-02-18,31,3.4657359027997265
38851,P78,2025-02-25,32,3.4965075614664802
38852,P78,2025-03-04,47,3.8712010109078907
38853,P78,2025-03-11,36,3.6109179126442243
38854,P78,2025-03-18,44,3.8066624897703196
38855,P78,2025-03-25,34,3.5553480614894135
38856,P78,2025-04-01,31,3.4657359027997265
38857,P78,2025-04-08,39,3.6888794541139363
38858,P78,2025-04-15,32,3.4965075614664802
38859,P78,2025-04-22,44,3.8066624897703196
38860,P78,2025-04-29,44,3.8066624897703196
38861,P78,2025-05-06,43,3.784189633918261
38862,P78,2025-05-13,40,3.713572066704308
38863,P78,2025-05-20,43,3.784189633918261
38864,P78,2025-05-27,37,3.6375861597263857
38865,P78,2025-06-03,34,3.5553480614894135
38866,P78,2025-06-10,43,3.784189633918261
38867,P78,2025-06-17,27,3.332204510175204
38868,P78,2025-06-24,35,3.58351893845611
38869,P78,2025-07-01,25,3.258096538021482
38870,P78,2025-07-08,38,3.6635616461296463
38871,P78,2025-07-15,27,3.332204510175204
38872,P78,2025-07-22,26,3.295836866004329
38873,P78,2025-07-29,21,3.091042453358316
38874,P78,2025-08-05,26,3.295836866004329
38875,P78,2025-08-12,23,3.1780538303479458
38876,P78,2025-08-19,29,3.4011973816621555
38877,P78,2025-08-26,33,3.5263605246161616
38878,P78,2025-09-02,29,3.4011973816621555
38879,P78,2025-09-09,21,3.091042453358316
38880,P78,2025-09-16,36,3.6109179126442243
38881,P78,2025-09-23,24,3.2188758248682006
38882,P78,2025-09-30,26,3.295836866004329
38883,P78,2025-10-07,24,3.2188758248682006
38884,P78,2025-10-14,24,3.2188758248682006
38885,P78,2025-10-21,32,3.4965075614664802
38886,P78,2025-10-28,30,3.4339872044851463
38887,P78,2025-11-04,26,3.295836866004329
38888,P78,2025-11-11,28,3.367295829986474
38889,P78,2025-11-18,38,3.6635616461296463
38890,P78,2025-11-25,25,3.258096538021482
38891,P78,2025-12-02,18,2.9444389791664403
38892,P78,2025-12-09,22,3.1354942159291497
38893,P78,2025-12-16,26,3.295836866004329
38894,P78,2025-12-23,21,3.091042453358316
38895,P78,2025-12-30,20,3.044522437723423
38896,P780,2025-01-07,0,0.0
38897,P780,2025-01-14,0,0.0
38898,P780,2025-01-21,0,0.0
38899,P780,2025-01-28,0,0.0
38900,P780,2025-02-04,0,0.0
38901,P780,2025-02-11,0,0.0
38902,P780,2025-02-18,0,0.0
38903,P780,2025-02-25,0,0.0
38904,P780,2025-03-04,0,0.0
38905,P780,2025-03-11,0,0.0
38906,P780,2025-03-18,0,0.0
38907,P780,2025-03-25,0,0.0
38908,P780,2025-04-01,0,0.0
38909,P780,2025-04-08,1,0.6931471805599453
38910,P780,2025-04-15,0,0.0
38911,P780,2025-04-22,1,0.6931471805599453
38912,P780,2025-04-29,0,0.0
38913,P780,2025-05-06,0,0.0
38914,P780,2025-05-13,1,0.6931471805599453
38915,P780,2025-05-20,0,0.0
38916,P780,2025-05-27,0,0.0
38917,P780,2025-06-03,0,0.0
38918,P780,2025-06-10,0,0.0
38919,P780,2025-06-17,1,0.6931471805599453
38920,P780,2025-06-24,3,1.3862943611198906
38921,P780,2025-07-01,0,0.0
38922,P780,2025-07-08,0,0.0
38923,P780,2025-07-15,0,0.0
38924,P780,2025-07-22,0,0.0
38925,P780,2025-07-29,0,0.0
38926,P780,2025-08-05,0,0.0
38927,P780,2025-08-12,0,0.0
38928,P780,2025-08-19,0,0.0
38929,P780,2025-08-26,1,0.6931471805599453
38930,P780,2025-09-02,0,0.0
38931,P780,2025-09-09,0,0.0
38932,P780,2025-09-16,0,0.0
38933,P780,2025-09-23,0,0.0
38934,P780,2025-09-30,0,0.0
38935,P780,2025-10-07,0,0.0
38936,P780,2025-10-14,0,0.0
38937,P780,2025-10-21,0,0.0
38938,P780,2025-10-28,0,0.0
38939,P780,2025-11-04,0,0.0
38940,P780,2025-11-11,0,0.0
38941,P780,2025-11-18,0,0.0
38942,P780,2025-11-25,0,0.0
38943,P780,2025-12-02,0,0.0
38944,P780,2025-12-09,0,0.0
38945,P780,2025-12-16,0,0.0
38946,P780,2025-12-23,0,0.0
38947,P780,2025-12-30,0,0.0
38948,P781,2025-01-07,9,2.302585092994046
38949,P781,2025-01-14,13,2.639057329615259
38950,P781,2025-01-21,15,2.772588722239781
38951,P781,2025-01-28,15,2.772588722239781
38952,P781,2025-02-04,16,2.833213344056216
38953,P781,2025-02-11,17,2.8903717578961645
38954,P781,2025-02-18,14,2.70805020110221
38955,P781,2025-02-25,15,2.772588722239781
38956,P781,2025-03-04,15,2.772588722239781
38957,P781,2025-03-11,19,2.995732273553991
38958,P781,2025-03-18,19,2.995732273553991
38959,P781,2025-03-25,16,2.833213344056216
38960,P781,2025-04-01,13,2.639057329615259
38961,P781,2025-04-08,16,2.833213344056216
38962,P781,2025-04-15,19,2.995732273553991
38963,P781,2025-04-22,22,3.1354942159291497
38964,P781,2025-04-29,18,2.9444389791664403
38965,P781,2025-05-06,20,3.044522437723423
38966,P781,2025-05-13,11,2.4849066497880004
38967,P781,2025-05-20,18,2.9444389791664403
38968,P781,2025-05-27,23,3.1780538303479458
38969,P781,2025-06-03,19,2.995732273553991
38970,P781,2025-06-10,23,3.1780538303479458
38971,P781,2025-06-17,25,3.258096538021482
38972,P781,2025-06-24,27,3.332204510175204
38973,P781,2025-07-01,18,2.9444389791664403
38974,P781,2025-07-08,10,2.3978952727983707
38975,P781,2025-07-15,11,2.4849066497880004
38976,P781,2025-07-22,15,2.772588722239781
38977,P781,2025-07-29,17,2.8903717578961645
38978,P781,2025-08-05,13,2.639057329615259
38979,P781,2025-08-12,10,2.3978952727983707
38980,P781,2025-08-19,10,2.3978952727983707
38981,P781,2025-08-26,10,2.3978952727983707
38982,P781,2025-09-02,10,2.3978952727983707
38983,P781,2025-09-09,12,2.5649493574615367
38984,P781,2025-09-16,15,2.772588722239781
38985,P781,2025-09-23,11,2.4849066497880004
38986,P781,2025-09-30,19,2.995732273553991
38987,P781,2025-10-07,15,2.772588722239781
38988,P781,2025-10-14,26,3.295836866004329
38989,P781,2025-10-21,20,3.044522437723423
38990,P781,2025-10-28,16,2.833213344056216
38991,P781,2025-11-04,11,2.4849066497880004
38992,P781,2025-11-11,19,2.995732273553991
38993,P781,2025-11-18,12,2.5649493574615367
38994,P781,2025-11-25,11,2.4849066497880004
38995,P781,2025-12-02,20,3.044522437723423
38996,P781,2025-12-09,20,3.044522437723423
38997,P781,2025-12-16,17,2.8903717578961645
38998,P781,2025-12-23,20,3.044522437723423
38999,P781,2025-12-30,30,3.4339872044851463
39000,P782,2025-01-07,5,1.791759469228055
39001,P782,2025-01-14,7,2.0794415416798357
39002,P782,2025-01-21,4,1.6094379124341003
39003,P782,2025-01-28,6,1.9459101490553132
39004,P782,2025-02-04,2,1.0986122886681096
39005,P782,2025-02-11,2,1.0986122886681096
39006,P782,2025-02-18,3,1.3862943611198906
39007,P782,2025-02-25,6,1.9459101490553132
39008,P782,2025-03-04,4,1.6094379124341003
39009,P782,2025-03-11,2,1.0986122886681096
39010,P782,2025-03-18,3,1.3862943611198906
39011,P782,2025-03-25,2,1.0986122886681096
39012,P782,2025-04-01,6,1.9459101490553132
39013,P782,2025-04-08,4,1.6094379124341003
39014,P782,2025-04-15,6,1.9459101490553132
39015,P782,2025-04-22,3,1.3862943611198906
39016,P782,2025-04-29,3,1.3862943611198906
39017,P782,2025-05-06,1,0.6931471805599453
39018,P782,2025-05-13,4,1.6094379124341003
39019,P782,2025-05-20,0,0.0
39020,P782,2025-05-27,2,1.0986122886681096
39021,P782,2025-06-03,1,0.6931471805599453
39022,P782,2025-06-10,6,1.9459101490553132
39023,P782,2025-06-17,5,1.791759469228055
39024,P782,2025-06-24,8,2.1972245773362196
39025,P782,2025-07-01,3,1.3862943611198906
39026,P782,2025-07-08,7,2.0794415416798357
39027,P782,2025-07-15,7,2.0794415416798357
39028,P782,2025-07-22,2,1.0986122886681096
39029,P782,2025-07-29,4,1.6094379124341003
39030,P782,2025-08-05,2,1.0986122886681096
39031,P782,2025-08-12,3,1.3862943611198906
39032,P782,2025-08-19,2,1.0986122886681096
39033,P782,2025-08-26,1,0.6931471805599453
39034,P782,2025-09-02,2,1.0986122886681096
39035,P782,2025-09-09,4,1.6094379124341003
39036,P782,2025-09-16,4,1.6094379124341003
39037,P782,2025-09-23,2,1.0986122886681096
39038,P782,2025-09-30,5,1.791759469228055
39039,P782,2025-10-07,1,0.6931471805599453
39040,P782,2025-10-14,6,1.9459101490553132
39041,P782,2025-10-21,3,1.3862943611198906
39042,P782,2025-10-28,3,1.3862943611198906
39043,P782,2025-11-04,4,1.6094379124341003
39044,P782,2025-11-11,3,1.3862943611198906
39045,P782,2025-11-18,2,1.0986122886681096
39046,P782,2025-11-25,3,1.3862943611198906
39047,P782,2025-12-02,4,1.6094379124341003
39048,P782,2025-12-09,3,1.3862943611198906
39049,P782,2025-12-16,5,1.791759469228055
39050,P782,2025-12-23,6,1.9459101490553132
39051,P782,2025-12-30,3,1.3862943611198906
39052,P783,2025-01-07,15,2.772588722239781
39053,P783,2025-01-14,12,2.5649493574615367
39054,P783,2025-01-21,7,2.0794415416798357
39055,P783,2025-01-28,16,2.833213344056216
39056,P783,2025-02-04,18,2.9444389791664403
39057,P783,2025-02-11,9,2.302585092994046
39058,P783,2025-02-18,15,2.772588722239781
39059,P783,2025-02-25,13,2.639057329615259
39060,P783,2025-03-04,17,2.8903717578961645
39061,P783,2025-03-11,22,3.1354942159291497
39062,P783,2025-03-18,12,2.5649493574615367
39063,P783,2025-03-25,4,1.6094379124341003
39064,P783,2025-04-01,14,2.70805020110221
39065,P783,2025-04-08,22,3.1354942159291497
39066,P783,2025-04-15,15,2.772588722239781
39067,P783,2025-04-22,15,2.772588722239781
39068,P783,2025-04-29,12,2.5649493574615367
39069,P783,2025-05-06,9,2.302585092994046
39070,P783,2025-05-13,13,2.639057329615259
39071,P783,2025-05-20,12,2.5649493574615367
39072,P783,2025-05-27,12,2.5649493574615367
39073,P783,2025-06-03,10,2.3978952727983707
39074,P783,2025-06-10,13,2.639057329615259
39075,P783,2025-06-17,13,2.639057329615259
39076,P783,2025-06-24,27,3.332204510175204
39077,P783,2025-07-01,19,2.995732273553991
39078,P783,2025-07-08,11,2.4849066497880004
39079,P783,2025-07-15,4,1.6094379124341003
39080,P783,2025-07-22,8,2.1972245773362196
39081,P783,2025-07-29,14,2.70805020110221
39082,P783,2025-08-05,16,2.833213344056216
39083,P783,2025-08-12,11,2.4849066497880004
39084,P783,2025-08-19,13,2.639057329615259
39085,P783,2025-08-26,10,2.3978952727983707
39086,P783,2025-09-02,14,2.70805020110221
39087,P783,2025-09-09,12,2.5649493574615367
39088,P783,2025-09-16,4,1.6094379124341003
39089,P783,2025-09-23,17,2.8903717578961645
39090,P783,2025-09-30,15,2.772588722239781
39091,P783,2025-10-07,11,2.4849066497880004
39092,P783,2025-10-14,13,2.639057329615259
39093,P783,2025-10-21,8,2.1972245773362196
39094,P783,2025-10-28,7,2.0794415416798357
39095,P783,2025-11-04,13,2.639057329615259
39096,P783,2025-11-11,11,2.4849066497880004
39097,P783,2025-11-18,9,2.302585092994046
39098,P783,2025-11-25,12,2.5649493574615367
39099,P783,2025-12-02,10,2.3978952727983707
39100,P783,2025-12-09,17,2.8903717578961645
39101,P783,2025-12-16,12,2.5649493574615367
39102,P783,2025-12-23,24,3.2188758248682006
39103,P783,2025-12-30,25,3.258096538021482
39104,P784,2025-01-07,3,1.3862943611198906
39105,P784,2025-01-14,1,0.6931471805599453
39106,P784,2025-01-21,2,1.0986122886681096
39107,P784,2025-01-28,1,0.6931471805599453
39108,P784,2025-02-04,3,1.3862943611198906
39109,P784,2025-02-11,4,1.6094379124341003
39110,P784,2025-02-18,3,1.3862943611198906
39111,P784,2025-02-25,4,1.6094379124341003
39112,P784,2025-03-04,1,0.6931471805599453
39113,P784,2025-03-11,4,1.6094379124341003
39114,P784,2025-03-18,1,0.6931471805599453
39115,P784,2025-03-25,1,0.6931471805599453
39116,P784,2025-04-01,1,0.6931471805599453
39117,P784,2025-04-08,4,1.6094379124341003
39118,P784,2025-04-15,4,1.6094379124341003
39119,P784,2025-04-22,6,1.9459101490553132
39120,P784,2025-04-29,5,1.791759469228055
39121,P784,2025-05-06,5,1.791759469228055
39122,P784,2025-05-13,5,1.791759469228055
39123,P784,2025-05-20,5,1.791759469228055
39124,P784,2025-05-27,3,1.3862943611198906
39125,P784,2025-06-03,4,1.6094379124341003
39126,P784,2025-06-10,3,1.3862943611198906
39127,P784,2025-06-17,2,1.0986122886681096
39128,P784,2025-06-24,4,1.6094379124341003
39129,P784,2025-07-01,7,2.0794415416798357
39130,P784,2025-07-08,3,1.3862943611198906
39131,P784,2025-07-15,3,1.3862943611198906
39132,P784,2025-07-22,2,1.0986122886681096
39133,P784,2025-07-29,1,0.6931471805599453
39134,P784,2025-08-05,2,1.0986122886681096
39135,P784,2025-08-12,3,1.3862943611198906
39136,P784,2025-08-19,2,1.0986122886681096
39137,P784,2025-08-26,1,0.6931471805599453
39138,P784,2025-09-02,5,1.791759469228055
39139,P784,2025-09-09,4,1.6094379124341003
39140,P784,2025-09-16,3,1.3862943611198906
39141,P784,2025-09-23,3,1.3862943611198906
39142,P784,2025-09-30,4,1.6094379124341003
39143,P784,2025-10-07,1,0.6931471805599453
39144,P784,2025-10-14,4,1.6094379124341003
39145,P784,2025-10-21,4,1.6094379124341003
39146,P784,2025-10-28,4,1.6094379124341003
39147,P784,2025-11-04,5,1.791759469228055
39148,P784,2025-11-11,2,1.0986122886681096
39149,P784,2025-11-18,6,1.9459101490553132
39150,P784,2025-11-25,3,1.3862943611198906
39151,P784,2025-12-02,7,2.0794415416798357
39152,P784,2025-12-09,1,0.6931471805599453
39153,P784,2025-12-16,5,1.791759469228055
39154,P784,2025-12-23,8,2.1972245773362196
39155,P784,2025-12-30,4,1.6094379124341003
39156,P785,2025-01-07,3,1.3862943611198906
39157,P785,2025-01-14,1,0.6931471805599453
39158,P785,2025-01-21,4,1.6094379124341003
39159,P785,2025-01-28,0,0.0
39160,P785,2025-02-04,1,0.6931471805599453
39161,P785,2025-02-11,1,0.6931471805599453
39162,P785,2025-02-18,0,0.0
39163,P785,2025-02-25,3,1.3862943611198906
39164,P785,2025-03-04,3,1.3862943611198906
39165,P785,2025-03-11,0,0.0
39166,P785,2025-03-18,4,1.6094379124341003
39167,P785,2025-03-25,1,0.6931471805599453
39168,P785,2025-04-01,3,1.3862943611198906
39169,P785,2025-04-08,2,1.0986122886681096
39170,P785,2025-04-15,1,0.6931471805599453
39171,P785,2025-04-22,5,1.791759469228055
39172,P785,2025-04-29,1,0.6931471805599453
39173,P785,2025-05-06,3,1.3862943611198906
39174,P785,2025-05-13,0,0.0
39175,P785,2025-05-20,3,1.3862943611198906
39176,P785,2025-05-27,1,0.6931471805599453
39177,P785,2025-06-03,5,1.791759469228055
39178,P785,2025-06-10,2,1.0986122886681096
39179,P785,2025-06-17,2,1.0986122886681096
39180,P785,2025-06-24,5,1.791759469228055
39181,P785,2025-07-01,4,1.6094379124341003
39182,P785,2025-07-08,1,0.6931471805599453
39183,P785,2025-07-15,2,1.0986122886681096
39184,P785,2025-07-22,2,1.0986122886681096
39185,P785,2025-07-29,2,1.0986122886681096
39186,P785,2025-08-05,0,0.0
39187,P785,2025-08-12,2,1.0986122886681096
39188,P785,2025-08-19,1,0.6931471805599453
39189,P785,2025-08-26,0,0.0
39190,P785,2025-09-02,2,1.0986122886681096
39191,P785,2025-09-09,1,0.6931471805599453
39192,P785,2025-09-16,4,1.6094379124341003
39193,P785,2025-09-23,1,0.6931471805599453
39194,P785,2025-09-30,0,0.0
39195,P785,2025-10-07,1,0.6931471805599453
39196,P785,2025-10-14,2,1.0986122886681096
39197,P785,2025-10-21,0,0.0
39198,P785,2025-10-28,5,1.791759469228055
39199,P785,2025-11-04,2,1.0986122886681096
39200,P785,2025-11-11,1,0.6931471805599453
39201,P785,2025-11-18,5,1.791759469228055
39202,P785,2025-11-25,1,0.6931471805599453
39203,P785,2025-12-02,4,1.6094379124341003
